user_id,username,email,role,joined_at,karma_posts,karma_comments,num_posts,num_comments,communities_followed
U02516,jean47483,jean47483@hotmail.com,user,2025-08-13,3424,548,32,13,"C041,C142,C023,C180,C166,C083,C123,C141,C015,C105"
U02517,zgraham679,zgraham679@gmail.com,user,2025-07-14,490,1276,33,125,"C173,C030"
U02518,gerald46401,gerald46401@gmail.com,user,2025-02-28,3619,196,98,322,"C162,C110,C053,C086,C063,C035,C039,C051"
U02519,gabriel37701,gabriel37701@yahoo.com,user,2025-02-22,2914,4798,39,36,"C097,C163,C133"
U02520,vhenderson738,vhenderson738@yahoo.com,user,2025-02-02,3011,3392,56,466,"C022,C074,C039,C156,C080,C050,C006,C011"
U02521,cindy9630,cindy9630@yahoo.com,mod,2024-07-09,3715,2757,197,465,"C146,C193,C138,C145"
U02522,ashleybrooks930,ashleybrooks930@hotmail.com,user,2024-07-07,599,1697,36,132,"C089,C154,C169,C161,C129,C098,C157"
U02523,colepamela214,colepamela214@hotmail.com,user,2025-01-06,4385,2112,26,251,"C052,C175,C128,C106,C088,C146,C019,C054,C135"
U02524,brenda49143,brenda49143@hotmail.com,user,2024-03-17,2251,248,99,411,"C042,C180,C110,C101,C075,C048"
U02525,raymond12442,raymond12442@yahoo.com,user,2025-09-07,1804,3021,16,412,"C125,C047,C072"
U02526,wgibbs324,wgibbs324@gmail.com,mod,2024-06-20,2039,4005,93,344,"C081,C193,C099,C158,C121,C106,C067"
U02527,lewisnathan542,lewisnathan542@gmail.com,user,2024-08-15,4822,3488,40,84,"C148,C074,C182,C095,C031"
U02528,david5023,david5023@hotmail.com,user,2025-04-30,1131,2579,1,490,"C149,C034,C146,C108,C084,C099,C137"
U02529,jason95952,jason95952@gmail.com,user,2024-03-26,1171,444,107,392,"C193,C115,C107"
U02530,cruzcarolyn729,cruzcarolyn729@hotmail.com,user,2025-04-08,1895,2617,179,11,"C113,C150,C200,C056,C066,C176,C069,C036,C019,C034"
U02531,dakotaramirez590,dakotaramirez590@hotmail.com,user,2024-12-05,3041,35,47,75,"C075,C127,C119,C141"
U02532,berrydebbie878,berrydebbie878@hotmail.com,user,2025-10-25,51,2350,88,497,"C186,C146,C119,C036,C096,C030,C134,C075"
U02533,ustewart715,ustewart715@gmail.com,user,2024-12-22,198,1667,58,332,"C136,C035,C024,C075,C116,C143,C175,C037,C199,C063"
U02534,brandonsnyder198,brandonsnyder198@gmail.com,user,2025-07-21,1278,459,145,357,"C082,C017,C184,C102,C125"
U02535,robert17410,robert17410@gmail.com,user,2024-12-11,96,3239,50,208,"C172,C036,C134,C110"
U02536,brittany39206,brittany39206@gmail.com,user,2024-02-22,1133,1241,6,420,C185
U02537,andrew90693,andrew90693@yahoo.com,user,2025-01-25,2198,1036,99,418,"C198,C140,C053,C193,C055"
U02538,david60434,david60434@hotmail.com,user,2025-06-08,4720,3121,5,484,"C043,C177,C139,C155,C104,C128,C186,C190,C164"
U02539,rogersallen88,rogersallen88@yahoo.com,user,2024-10-23,71,2748,163,346,"C156,C074,C112,C154,C035"
U02540,gallegosrobert25,gallegosrobert25@yahoo.com,user,2024-10-14,3434,2293,145,366,C030
U02541,logan56888,logan56888@gmail.com,user,2024-07-22,3027,766,144,476,"C096,C013,C168,C001"
U02542,troy0680,troy0680@yahoo.com,user,2024-09-14,2390,3207,28,243,"C136,C184,C177,C182,C165,C016"
U02543,psnyder554,psnyder554@gmail.com,user,2024-06-17,4291,4174,147,327,C074
U02544,sharon10262,sharon10262@gmail.com,user,2024-02-17,2308,503,69,123,"C090,C104"
U02545,petersendominic395,petersendominic395@yahoo.com,user,2024-09-21,621,1749,84,97,"C163,C168,C027,C071,C132,C166,C056,C123,C080"
U02546,fperez470,fperez470@gmail.com,user,2025-01-27,409,1614,10,319,C027
U02547,lisa80945,lisa80945@hotmail.com,user,2024-09-03,3124,2308,114,56,"C116,C141,C068,C010,C024,C156,C040,C119"
U02548,greenkristen810,greenkristen810@gmail.com,user,2024-03-20,3316,4966,134,355,"C166,C181,C053,C124,C180,C027,C112,C024,C028"
U02549,valentinecharles375,valentinecharles375@yahoo.com,user,2024-10-29,3475,4238,108,57,"C146,C147"
U02550,knelson482,knelson482@gmail.com,user,2024-10-26,3592,2918,148,376,"C052,C170,C051,C041,C106,C017,C122,C011,C185"
U02551,uwilson329,uwilson329@gmail.com,user,2024-09-15,4393,1698,95,97,"C092,C165,C139,C018,C151"
U02552,qwalsh357,qwalsh357@gmail.com,user,2024-12-07,1228,4468,94,126,"C062,C064,C149,C168,C152,C198"
U02553,beckystanley780,beckystanley780@yahoo.com,user,2024-08-07,1304,3177,102,337,"C025,C120,C199"
U02554,kendra73718,kendra73718@gmail.com,user,2025-03-10,354,545,174,169,"C069,C109,C110,C141,C125,C155,C054,C002,C199"
U02555,katie15208,katie15208@hotmail.com,user,2025-09-04,4222,2793,52,80,"C046,C123,C194,C099,C111,C152,C144,C166"
U02556,donnamoss228,donnamoss228@gmail.com,user,2024-02-24,3039,501,42,163,"C133,C095,C077"
U02557,jonestroy437,jonestroy437@gmail.com,user,2024-07-04,36,4459,119,418,"C002,C138,C145,C121"
U02558,santiagotaylor129,santiagotaylor129@yahoo.com,user,2025-10-16,65,3741,195,424,"C143,C184,C043,C124"
U02559,tonypeterson813,tonypeterson813@hotmail.com,user,2024-12-20,949,990,194,256,"C036,C082,C033,C178,C188"
U02560,kathleen47493,kathleen47493@hotmail.com,user,2024-10-29,1625,8,199,308,C003
U02561,melaniegarcia454,melaniegarcia454@gmail.com,user,2024-04-23,599,393,36,366,"C037,C050,C076,C173,C075"
U02562,sabrinacruz501,sabrinacruz501@yahoo.com,user,2025-06-10,424,2857,189,337,"C178,C170,C115,C121,C025,C194,C159,C183"
U02563,kimberlylopez925,kimberlylopez925@yahoo.com,user,2024-04-03,4748,4772,161,243,"C097,C094"
U02564,tmartin727,tmartin727@hotmail.com,user,2024-09-28,3266,3298,197,233,"C076,C011,C156,C157,C186,C175,C097"
U02565,thomasnancy537,thomasnancy537@hotmail.com,user,2024-05-31,2355,2179,4,8,"C183,C094,C039,C042,C073,C036,C173,C098,C175,C051"
U02566,allenpatricia800,allenpatricia800@gmail.com,user,2024-06-04,1493,1041,22,296,"C195,C067"
U02567,anthony87250,anthony87250@yahoo.com,admin,2025-06-30,108,3757,5,185,"C123,C172,C063,C108,C013"
U02568,david81781,david81781@yahoo.com,user,2025-01-17,4806,936,21,464,"C010,C191,C180,C025,C012,C018"
U02569,zlewis407,zlewis407@hotmail.com,user,2024-04-27,3432,73,7,258,C035
U02570,dromero411,dromero411@yahoo.com,user,2025-03-20,1711,2143,119,465,"C154,C117,C143,C053,C057,C082"
U02571,mitchell06296,mitchell06296@hotmail.com,user,2025-07-08,1695,2934,125,457,"C154,C048"
U02572,mlee111,mlee111@yahoo.com,user,2024-11-08,3866,4670,23,418,"C099,C063,C182,C130,C106"
U02573,brookemoreno649,brookemoreno649@yahoo.com,user,2024-08-08,1966,1276,5,448,"C024,C127,C178,C036"
U02574,drodriguez837,drodriguez837@hotmail.com,user,2024-11-24,2988,1198,199,265,"C080,C101,C138"
U02575,susanrobinson342,susanrobinson342@gmail.com,user,2025-04-05,1363,4080,171,65,"C001,C011,C009,C177,C189"
U02576,johnstonjohn692,johnstonjohn692@hotmail.com,user,2024-01-17,4473,3204,170,25,"C078,C171"
U02577,hillnicole765,hillnicole765@hotmail.com,user,2024-01-14,2618,704,150,12,"C197,C087,C072,C054,C037,C127,C030,C103,C167"
U02578,gmyers208,gmyers208@gmail.com,user,2025-05-15,1623,1920,81,460,"C168,C056,C098,C154,C183,C196,C052"
U02579,tyler23832,tyler23832@yahoo.com,user,2024-02-15,465,308,150,26,"C153,C151,C061,C017,C142,C114,C134,C030,C187"
U02580,janice404,janice404@gmail.com,user,2024-08-28,4355,367,44,269,"C086,C179,C072,C017"
U02581,wesleygraves344,wesleygraves344@yahoo.com,user,2025-04-11,1472,414,159,378,"C013,C068,C181,C057"
U02582,melissa32649,melissa32649@yahoo.com,user,2024-11-25,725,1986,197,213,"C044,C137,C165,C007,C132,C022,C036"
U02583,jacksonmartin141,jacksonmartin141@yahoo.com,user,2024-11-29,4259,547,89,436,"C078,C200,C118,C179,C066,C197,C001,C089,C184,C057"
U02584,suzannewade76,suzannewade76@yahoo.com,admin,2025-11-01,723,297,89,348,"C055,C173,C200,C190,C063,C003,C157,C111,C128"
U02585,andrew41953,andrew41953@gmail.com,user,2024-12-13,4127,2377,35,48,"C150,C032,C192,C079,C036,C171,C109,C156,C060"
U02586,wheelertara486,wheelertara486@hotmail.com,admin,2025-07-23,2916,235,193,372,"C104,C125"
U02587,freemanjohn438,freemanjohn438@gmail.com,user,2024-03-17,4170,4057,122,203,"C169,C136,C139"
U02588,fuentesashley830,fuentesashley830@yahoo.com,mod,2024-11-13,1934,3542,139,269,"C007,C023,C187,C168,C102,C199"
U02589,aliciajackson802,aliciajackson802@gmail.com,user,2024-12-23,3289,1408,151,81,"C109,C111,C112"
U02590,garcialinda455,garcialinda455@yahoo.com,user,2025-06-20,4217,91,145,358,"C115,C165,C102,C022"
U02591,whenry973,whenry973@hotmail.com,user,2025-09-26,2661,1384,47,281,"C174,C183,C138,C156,C001,C119,C075,C149,C150,C062"
U02592,elizabeth45828,elizabeth45828@yahoo.com,user,2025-02-19,869,1110,82,174,"C123,C120,C039,C112,C083,C155,C127,C098,C076,C007"
U02593,careykevin563,careykevin563@yahoo.com,user,2025-03-08,3025,4359,6,162,C019
U02594,rrodriguez941,rrodriguez941@hotmail.com,user,2024-08-13,1022,3611,27,456,"C085,C124,C142,C150,C049,C147,C018"
U02595,hernandezrobert977,hernandezrobert977@gmail.com,user,2025-04-03,2887,3247,89,410,"C137,C113"
U02596,michaeljohnson83,michaeljohnson83@hotmail.com,user,2025-10-15,2526,4305,109,20,C167
U02597,vhoward370,vhoward370@gmail.com,user,2024-01-04,4943,1504,67,138,"C181,C164,C047,C134,C115,C144,C126,C090,C119,C013"
U02598,samanthagray642,samanthagray642@gmail.com,user,2024-01-13,1157,4830,50,9,"C027,C188"
U02599,natalie87899,natalie87899@hotmail.com,user,2025-05-07,108,522,164,259,"C161,C010,C127,C071,C044,C147,C194"
U02600,josephshelton993,josephshelton993@yahoo.com,user,2025-05-28,4921,2823,38,92,"C059,C049,C105"
U02601,rlawrence620,rlawrence620@yahoo.com,user,2024-04-02,4594,128,98,86,C004
U02602,blakemeyer802,blakemeyer802@yahoo.com,mod,2025-05-11,1602,162,34,415,"C045,C099,C167,C182,C109"
U02603,hamiltonspencer143,hamiltonspencer143@yahoo.com,user,2025-09-17,4703,3696,93,122,"C189,C163,C074,C007,C179,C084,C127,C177"
U02604,daniel0795,daniel0795@hotmail.com,user,2025-08-15,2269,2499,100,484,"C095,C105,C174,C199,C127,C066,C013,C185,C098,C139"
U02605,stevenhernandez925,stevenhernandez925@yahoo.com,user,2024-06-10,2964,2489,64,481,"C057,C066,C085,C186,C017,C072"
U02606,kevinroberts390,kevinroberts390@yahoo.com,user,2025-03-02,4394,3431,90,474,"C051,C171,C192,C069,C130,C076,C144,C190,C059"
U02607,chavezjeff678,chavezjeff678@hotmail.com,mod,2024-10-01,4481,3514,161,81,"C127,C056,C112,C101,C077,C133,C081"
U02608,brownkevin247,brownkevin247@yahoo.com,user,2025-10-30,3774,3872,93,268,"C002,C131,C156,C075,C063,C041,C198,C167"
U02609,donna00419,donna00419@yahoo.com,user,2025-04-18,4594,1789,168,424,"C077,C063,C187,C111,C153"
U02610,michaelcampbell708,michaelcampbell708@hotmail.com,user,2025-02-19,259,2916,6,390,"C082,C016,C093,C185,C009"
U02611,stephaniereeves611,stephaniereeves611@gmail.com,user,2024-07-28,3284,3796,42,375,C014
U02612,ryanhull469,ryanhull469@yahoo.com,user,2024-05-13,4943,1606,145,23,"C115,C059,C190,C126,C037,C152,C081,C070"
U02613,antoniofitzpatrick651,antoniofitzpatrick651@gmail.com,user,2024-09-25,39,1979,143,473,C017
U02614,ghenderson432,ghenderson432@yahoo.com,user,2025-03-10,2876,900,90,19,"C177,C179,C163"
U02615,carla295,carla295@yahoo.com,user,2024-09-23,189,1515,143,48,"C054,C088,C059,C017,C036"
U02616,linda23931,linda23931@yahoo.com,user,2024-07-24,1904,1833,192,251,"C195,C085,C049,C021,C185,C186,C026,C029,C037,C062"
U02617,robertgonzalez673,robertgonzalez673@yahoo.com,user,2024-01-23,2250,1366,102,183,"C118,C068,C039"
U02618,evanssara565,evanssara565@yahoo.com,user,2025-06-08,3115,1500,170,176,"C178,C014"
U02619,nicholasliu537,nicholasliu537@yahoo.com,user,2024-06-22,4329,1576,141,366,"C090,C075,C088,C021,C067,C162"
U02620,taylorscott775,taylorscott775@yahoo.com,user,2024-02-01,4944,662,149,118,"C025,C021,C123,C171,C078,C089"
U02621,taylor67849,taylor67849@yahoo.com,user,2025-08-10,1801,3717,178,16,"C035,C122,C048,C140,C028,C107,C117"
U02622,jmurray205,jmurray205@gmail.com,user,2024-07-13,3156,782,35,433,"C171,C082"
U02623,idavis851,idavis851@hotmail.com,user,2024-11-24,1366,3484,65,452,"C045,C193"
U02624,kristin98435,kristin98435@yahoo.com,user,2024-07-19,4306,970,130,499,"C101,C041,C004,C151,C160,C016,C109,C147"
U02625,christineyoder240,christineyoder240@yahoo.com,user,2025-10-08,3534,1970,5,404,"C159,C154,C087,C019"
U02626,camposphilip447,camposphilip447@yahoo.com,user,2024-02-16,2545,2749,8,364,"C185,C158,C152,C139,C037,C033"
U02627,fordkathryn937,fordkathryn937@hotmail.com,user,2025-07-16,3430,3610,58,346,"C045,C195"
U02628,fcombs221,fcombs221@gmail.com,user,2024-06-26,4350,4555,135,490,C079
U02629,maria15515,maria15515@hotmail.com,user,2024-03-11,2390,1247,14,74,"C156,C063,C103,C077,C094,C012"
U02630,shortariana880,shortariana880@hotmail.com,user,2025-03-05,1439,1945,27,126,"C034,C121,C093,C197,C095"
U02631,michelle19453,michelle19453@hotmail.com,user,2024-05-23,4967,4994,16,56,"C075,C152,C007,C192,C074,C161"
U02632,mileszachary265,mileszachary265@hotmail.com,user,2024-03-07,4270,1663,165,153,"C112,C158,C096,C058"
U02633,rtaylor938,rtaylor938@hotmail.com,user,2024-01-30,1284,4794,123,247,"C174,C165"
U02634,kevincollins110,kevincollins110@gmail.com,user,2024-11-12,1204,4788,29,485,"C155,C033,C100,C087,C017,C116,C055,C042"
U02635,mhanson522,mhanson522@gmail.com,user,2024-11-27,1157,683,190,27,"C126,C059,C159,C040,C041,C026,C152,C141,C064"
U02636,smithcassandra407,smithcassandra407@gmail.com,user,2024-02-28,2639,3626,55,347,"C112,C200,C124,C030,C198,C007,C092,C036"
U02637,wrightdale579,wrightdale579@gmail.com,user,2024-12-16,3992,8,113,329,"C089,C153,C190,C159,C187"
U02638,hmyers83,hmyers83@yahoo.com,user,2024-06-01,462,2083,70,162,C003
U02639,lwebb829,lwebb829@gmail.com,admin,2024-01-05,1072,3090,190,413,"C063,C144,C127,C143,C157,C009,C055,C191,C080"
U02640,lorraine79654,lorraine79654@gmail.com,user,2024-02-12,1393,4869,80,257,"C116,C195,C102,C013,C061,C167,C200"
U02641,bthomas49,bthomas49@gmail.com,user,2025-04-14,1685,2237,104,350,"C174,C090,C077,C161,C018,C138,C183,C186"
U02642,lorisandoval150,lorisandoval150@gmail.com,user,2024-11-25,4437,4136,24,22,"C063,C141"
U02643,thomasroberts681,thomasroberts681@hotmail.com,user,2024-05-14,587,397,192,160,"C063,C072"
U02644,haleytrevor385,haleytrevor385@hotmail.com,user,2025-02-27,2543,1308,38,1,"C061,C138"
U02645,peter17674,peter17674@yahoo.com,user,2024-10-07,1933,1423,8,394,"C190,C051,C176,C188,C020,C193,C173,C100,C134"
U02646,shernandez125,shernandez125@yahoo.com,user,2025-05-09,3367,1820,106,430,C061
U02647,elliottalex551,elliottalex551@yahoo.com,user,2025-06-02,704,3923,62,377,"C154,C004,C120,C192,C131,C152,C181"
U02648,brewerpatricia314,brewerpatricia314@hotmail.com,user,2024-11-28,3949,1508,11,21,C091
U02649,wwilliams133,wwilliams133@gmail.com,user,2025-06-26,816,412,121,467,C117
U02650,dkhan117,dkhan117@yahoo.com,user,2024-07-27,4592,2991,7,406,"C156,C083,C027,C047,C056,C118,C002,C136,C096"
U02651,holdenmichael83,holdenmichael83@hotmail.com,user,2025-08-29,4785,659,159,135,"C093,C067,C094,C108,C156"
U02652,michaelmccarthy484,michaelmccarthy484@yahoo.com,user,2024-11-03,2819,2772,99,421,"C154,C048"
U02653,thompsonedward465,thompsonedward465@hotmail.com,user,2024-03-01,1935,3597,114,375,"C177,C194"
U02654,stephen24692,stephen24692@hotmail.com,user,2024-11-18,1158,3486,61,299,"C103,C028,C035,C190,C196,C098"
U02655,sandra17946,sandra17946@yahoo.com,user,2025-02-26,1792,206,95,186,"C054,C118,C026,C051,C140,C135,C123,C192"
U02656,lobrien294,lobrien294@hotmail.com,user,2024-02-06,1358,1145,55,351,"C171,C098,C018,C078,C077"
U02657,david59807,david59807@hotmail.com,user,2024-10-23,1441,4048,108,104,"C001,C076,C175,C029"
U02658,breanna6174,breanna6174@gmail.com,user,2024-11-19,792,2442,44,320,"C096,C048"
U02659,christianerik303,christianerik303@gmail.com,user,2024-03-28,4923,3250,136,377,"C054,C107,C068,C123,C007,C065,C100"
U02660,portererin321,portererin321@yahoo.com,user,2025-03-15,3174,4859,130,462,"C006,C056,C097,C142,C144,C200,C060,C001"
U02661,tinastokes29,tinastokes29@hotmail.com,user,2024-06-19,3984,4942,164,116,"C187,C059,C177,C021,C196,C089,C148"
U02662,danielgilmore999,danielgilmore999@hotmail.com,user,2024-04-22,4864,930,169,329,"C124,C015,C099"
U02663,acampos338,acampos338@gmail.com,user,2024-08-05,527,357,67,25,"C191,C176,C038,C149,C025,C021,C140"
U02664,salazardanny463,salazardanny463@hotmail.com,user,2025-02-02,1285,2300,122,63,"C050,C006,C023,C138,C030,C115,C179,C150,C198"
U02665,alexandernicholas969,alexandernicholas969@hotmail.com,user,2024-02-11,3935,2741,173,229,"C157,C187,C134,C168,C065,C148,C123,C073,C149"
U02666,mcleanmanuel630,mcleanmanuel630@hotmail.com,user,2025-04-11,465,2586,41,476,"C028,C126,C032"
U02667,ogray114,ogray114@hotmail.com,user,2025-10-25,3352,2750,106,182,"C189,C025,C142,C159,C137,C170,C027,C003,C111"
U02668,jameshenry79,jameshenry79@hotmail.com,user,2025-05-05,2567,3329,62,48,"C052,C025,C044,C153,C119,C094,C091"
U02669,jeremiah26460,jeremiah26460@hotmail.com,user,2025-08-01,3394,846,107,305,"C156,C106,C056,C125,C144"
U02670,christopherjohnson520,christopherjohnson520@hotmail.com,user,2025-03-21,1730,4305,176,363,"C166,C149,C150,C014,C101,C136,C043,C179,C013,C030"
U02671,harrislisa782,harrislisa782@gmail.com,user,2025-10-01,106,4092,19,218,"C090,C049,C175,C179,C044,C030,C100,C057"
U02672,kim98822,kim98822@gmail.com,admin,2024-05-31,3453,987,61,39,"C158,C135,C085,C069,C149,C010,C194,C012"
U02673,jacob87318,jacob87318@gmail.com,user,2025-10-10,461,1987,121,344,"C154,C092,C192"
U02674,ashleywells303,ashleywells303@yahoo.com,user,2025-08-26,2727,4124,57,174,"C061,C175,C154,C151,C141,C195,C032"
U02675,christine82157,christine82157@gmail.com,user,2024-08-04,1784,4945,161,78,"C083,C199,C088"
U02676,ypatterson109,ypatterson109@gmail.com,user,2024-07-30,571,4916,179,378,"C083,C143,C018"
U02677,martinezzachary645,martinezzachary645@gmail.com,user,2025-10-07,2081,4043,107,459,"C028,C181,C047"
U02678,jimenezbrett724,jimenezbrett724@hotmail.com,user,2025-09-21,305,995,178,277,"C060,C147,C154,C067,C092,C026,C054"
U02679,andrew44741,andrew44741@yahoo.com,user,2024-07-14,2607,1914,24,160,"C056,C199,C014,C155,C063,C003,C198"
U02680,carlos24821,carlos24821@gmail.com,user,2024-11-06,4270,2766,198,490,"C012,C167,C151,C110,C179,C170,C079,C093,C149,C138"
U02681,melissafrederick476,melissafrederick476@hotmail.com,user,2024-08-03,263,4607,191,312,"C046,C180,C028,C118,C124,C163,C199,C049,C085,C167"
U02682,reginald08969,reginald08969@hotmail.com,user,2024-03-13,3428,3280,130,32,"C053,C056"
U02683,aguilarsharon987,aguilarsharon987@yahoo.com,user,2024-05-29,3512,3709,7,244,"C031,C123,C169"
U02684,johnsonrobert232,johnsonrobert232@gmail.com,user,2024-01-09,1476,2503,33,333,"C166,C044,C189"
U02685,pamela02872,pamela02872@gmail.com,mod,2024-03-14,4302,1880,15,210,"C048,C188,C061,C112"
U02686,sandra03321,sandra03321@yahoo.com,user,2024-01-12,771,4458,25,332,"C075,C069,C044,C076,C195"
U02687,shafferanne996,shafferanne996@hotmail.com,user,2025-10-24,2217,1272,171,342,C041
U02688,reedchad710,reedchad710@yahoo.com,user,2025-09-19,3013,59,178,307,"C113,C106,C090,C180,C024"
U02689,claytimothy121,claytimothy121@gmail.com,user,2025-02-03,3488,533,86,213,"C003,C157,C148,C073,C027"
U02690,jennifer10317,jennifer10317@yahoo.com,user,2024-05-29,4416,532,49,239,C082
U02691,debrareynolds319,debrareynolds319@yahoo.com,user,2024-04-14,2458,2660,23,350,"C015,C131,C046,C099,C020,C171,C200,C019,C007,C165"
U02692,andrewbrown205,andrewbrown205@gmail.com,user,2024-09-05,2188,1484,191,295,"C045,C010,C163,C062,C123,C098,C183,C111,C150,C170"
U02693,vfleming960,vfleming960@gmail.com,admin,2025-04-10,1419,1375,145,177,"C060,C138,C099,C024"
U02694,xwilliams583,xwilliams583@yahoo.com,user,2025-10-10,535,4438,200,386,"C156,C174,C005,C160"
U02695,russellsimmons813,russellsimmons813@gmail.com,user,2025-09-08,2503,1038,71,334,"C076,C001,C097"
U02696,kimpenny435,kimpenny435@yahoo.com,user,2025-02-01,1538,2213,104,97,"C077,C173,C133,C138"
U02697,james60620,james60620@gmail.com,user,2024-07-03,2108,1709,120,189,"C189,C135"
U02698,christophersmith391,christophersmith391@yahoo.com,user,2025-04-20,2084,305,129,222,"C074,C045,C073,C064,C187,C144"
U02699,ritteralexis181,ritteralexis181@hotmail.com,user,2025-04-26,1094,4542,84,175,C116
U02700,lisajones276,lisajones276@gmail.com,user,2025-09-29,177,4731,88,83,"C163,C134,C160,C096,C156,C070,C123,C162,C003"
U02701,cwhite255,cwhite255@yahoo.com,user,2025-09-18,4956,3456,72,167,"C083,C154,C025,C121"
U02702,carrie34415,carrie34415@gmail.com,user,2024-07-19,3751,1020,140,267,"C002,C010,C196,C152"
U02703,hmendoza818,hmendoza818@hotmail.com,user,2024-07-31,1117,4509,130,486,"C055,C071,C073,C190,C187,C157,C166,C103"
U02704,jonesshawna683,jonesshawna683@gmail.com,user,2024-12-02,3520,3686,150,275,"C149,C067,C117,C005,C105,C180,C028,C118,C165,C006"
U02705,wthornton894,wthornton894@gmail.com,user,2025-10-26,3549,4786,13,43,"C160,C113,C022,C021,C007"
U02706,xmarquez987,xmarquez987@hotmail.com,user,2025-09-12,4289,2135,183,477,"C027,C087,C101,C123,C092,C108,C111,C187"
U02707,misty38334,misty38334@yahoo.com,user,2024-09-20,627,4446,186,258,"C006,C176,C025,C099,C126,C170,C075"
U02708,heidi81268,heidi81268@gmail.com,user,2025-07-15,1480,1674,72,355,"C095,C157,C164,C112"
U02709,rachel97590,rachel97590@yahoo.com,user,2024-01-15,2279,2655,194,465,C166
U02710,harrisderrick344,harrisderrick344@hotmail.com,user,2024-11-13,4723,1878,124,175,"C012,C035,C183,C192,C068"
U02711,kevintran923,kevintran923@gmail.com,user,2025-03-11,3560,590,120,425,"C151,C043,C085,C115,C032,C077,C009,C034,C015"
U02712,jenny20883,jenny20883@gmail.com,user,2024-07-05,4414,2651,180,251,"C191,C045,C194,C097,C078,C132,C019"
U02713,dsantos645,dsantos645@gmail.com,user,2025-08-10,2042,4237,165,147,"C063,C195,C192,C105,C144,C014,C172,C099,C051,C083"
U02714,porterarthur525,porterarthur525@yahoo.com,user,2024-01-15,692,178,197,40,"C113,C141,C148"
U02715,fevans387,fevans387@gmail.com,user,2024-03-06,5000,1707,0,388,"C165,C129,C095,C038,C182"
U02716,melissa67502,melissa67502@gmail.com,user,2025-02-11,3080,3889,12,456,"C100,C084,C107,C038"
U02717,ccruz53,ccruz53@gmail.com,mod,2025-08-03,3460,1766,64,155,"C055,C161,C153,C067,C104"
U02718,nicolaskeller521,nicolaskeller521@hotmail.com,user,2024-10-20,2003,1905,26,275,"C173,C039"
U02719,guerreroanthony201,guerreroanthony201@yahoo.com,user,2024-12-07,3454,727,122,365,C115
U02720,kentkaren904,kentkaren904@yahoo.com,user,2024-04-06,3657,2469,71,443,"C119,C110,C045,C173,C106,C035"
U02721,lisa93398,lisa93398@gmail.com,user,2024-10-31,3641,4408,80,356,C131
U02722,jessica96629,jessica96629@yahoo.com,user,2025-03-06,4959,4000,126,135,"C198,C096,C157,C070,C176,C074,C167,C062"
U02723,aguirreangela964,aguirreangela964@hotmail.com,user,2025-01-25,2738,1133,150,181,"C115,C192,C118,C065"
U02724,michele87900,michele87900@yahoo.com,user,2024-01-22,1966,3901,99,238,"C143,C122,C073,C007,C068,C039,C006"
U02725,francisco67982,francisco67982@hotmail.com,user,2024-11-23,3827,2905,20,157,"C114,C090,C052,C077,C023,C020,C082,C194,C121,C197"
U02726,davidsmith213,davidsmith213@hotmail.com,user,2024-06-10,486,4819,14,403,C165
U02727,christopher38735,christopher38735@yahoo.com,user,2025-10-23,2275,274,104,190,"C092,C186,C130,C039,C062,C191,C075"
U02728,ashley09740,ashley09740@yahoo.com,user,2024-07-08,4303,2732,167,336,"C094,C063,C088,C047,C052,C174,C034"
U02729,joseph49965,joseph49965@gmail.com,user,2024-01-25,110,301,66,238,C147
U02730,parkerdonna755,parkerdonna755@yahoo.com,user,2024-02-16,2011,2520,149,385,"C108,C020,C021,C154,C177,C196"
U02731,scottsmith613,scottsmith613@gmail.com,user,2025-04-04,3269,2575,20,44,"C027,C175,C082,C129,C056,C192,C115,C071,C103"
U02732,wjohnson437,wjohnson437@yahoo.com,user,2025-07-21,2510,3853,114,217,"C131,C165"
U02733,rickyriley783,rickyriley783@gmail.com,user,2025-01-31,3988,0,71,368,"C188,C150,C106,C103,C172,C167,C099,C141"
U02734,penny85907,penny85907@gmail.com,user,2025-04-21,129,3054,182,68,"C104,C088,C154,C151,C096,C005"
U02735,xwhite540,xwhite540@yahoo.com,user,2024-02-22,2262,1344,179,119,"C001,C187,C047,C148"
U02736,misty23722,misty23722@hotmail.com,user,2024-11-24,2341,142,80,142,"C175,C062,C160,C137,C109,C045,C040,C018"
U02737,dylanwilliamson260,dylanwilliamson260@gmail.com,user,2024-02-22,1771,722,136,198,"C009,C079,C125,C116,C063,C055,C142"
U02738,dannyjohnson605,dannyjohnson605@hotmail.com,user,2024-07-15,3717,4098,86,85,"C117,C077,C078,C033,C001"
U02739,criley193,criley193@hotmail.com,user,2024-07-22,2310,844,4,476,"C185,C058,C130"
U02740,bruceklein493,bruceklein493@yahoo.com,user,2025-10-13,2927,672,137,468,"C106,C080,C128,C123,C078,C025,C053"
U02741,allen5893,allen5893@hotmail.com,mod,2024-10-11,625,4140,172,96,C037
U02742,burkemichael364,burkemichael364@gmail.com,user,2024-05-31,2191,3427,197,162,"C021,C090,C054,C160,C135,C199,C138,C094,C164"
U02743,ewilson172,ewilson172@gmail.com,user,2025-01-14,4508,4934,83,175,"C159,C015,C148,C134,C078,C181,C174,C020,C044,C142"
U02744,markwatson385,markwatson385@hotmail.com,user,2025-09-19,4250,906,96,235,"C195,C159,C046,C056,C138,C053"
